CAD	TKE	EPS	INT		Crank	TKE	EPS	Intensty
				 	[CADaTDCF]	[m^2/s^2]	[m^2/s^3]	[m/s]
-15.66392092	15.54743175	12539.43805	3.075016666	 				
-15.56397584	15.50640166	12501.05758	3.070403216	 				
-15.46403075	15.46546078	12462.41319	3.065787536	 				
-15.36408567	15.42489828	12422.64946	3.061162397	 				
-15.26414058	15.38433577	12382.88574	3.056537258	 				
-15.1641955	15.34377326	12343.12201	3.051912119	 				
-15.06425041	15.30321075	12303.35828	3.04728698	 				
-14.96430533	15.26267084	12263.52904	3.042661163	 				
-14.86436024	15.22249798	12222.63533	3.038024335	 				
-14.76441516	15.18232512	12181.74162	3.033387506	 				
-14.66447007	15.14215226	12140.84791	3.028750678	 				
-14.56452499	15.1019794	12099.9542	3.024113849	 				
-14.4645799	15.06180654	12059.06049	3.019477021	 				
-14.36463482	15.02177788	12017.15741	3.014811353	 				
-14.26468973	14.98176088	11975.17268	3.010143353	 				
-14.16474465	14.94174388	11933.18796	3.005475352	 				
-14.06479956	14.90172688	11891.20323	3.000807352	 				
-13.96485448	14.86170988	11849.2185	2.996139351	 				
-13.86490939	14.82161956	11806.61823	2.991436232	 				
-13.76496431	14.78151002	11763.85664	2.986723909	 				
-13.66501922	14.74140048	11721.09504	2.982011586	 				
-13.56507414	14.70129094	11678.33345	2.977299263	 				
-13.46512905	14.66121162	11635.50861	2.972581007	 				
-13.36518396	14.62123359	11592.47183	2.967842869	 				
-13.26523888	14.58125555	11549.43505	2.963104732	 				
-13.16529379	14.54127752	11506.39826	2.958366595	 				
-13.06534871	14.50129948	11463.36148	2.953628457	 				
-12.96540362	14.46135736	11420.29446	2.948889186	 				
-12.86545854	14.4217495	11376.94596	2.944139359	 				
-12.76551345	14.38214163	11333.59745	2.939389532	 				
-12.66556837	14.34253376	11290.24895	2.934639705	 				
-12.56562328	14.30292589	11246.90045	2.929889878	 				
-12.4656782	14.26331803	11203.55195	2.925140052	 				
-12.36573311	14.22404829	11159.60233	2.920373318	 				
-12.26578803	14.18479111	11115.63039	2.915605957	 				
-12.16584294	14.14553392	11071.65845	2.910838596	 				
-12.06589786	14.10627674	11027.6865	2.906071235	 				
-11.96595277	14.06701956	10983.71456	2.901303874	 				
-11.86600769	14.02781907	10946.48881	2.897108886	 				
-11.7660626	13.98863007	10910.63132	2.893029987	 				
-11.66611752	13.94944108	10874.77383	2.888951088	 				
-11.56617243	13.91025209	10838.91634	2.884872189	 				
-11.46622735	13.87107619	10800.8247	2.880580417	 				
-11.36628226	13.8319359	10756.65793	2.875709798	 				
-11.26633718	13.79279561	10712.49117	2.87083918	 				
-11.16639209	13.75365532	10668.3244	2.865968562	 				
-11.06644701	13.71451504	10624.15763	2.861097944	 				
-10.96650192	13.67548343	10579.9034	2.856231302	 				
-10.86655684	13.63714192	10535.09371	2.851389907	 				
-10.76661175	13.59880041	10490.28402	2.846548513	 				
-10.66666667	13.56045891	10445.47433	2.841707118	 				
-10.56672158	13.5221174	10400.66465	2.836865724	 				
-10.4667765	13.48377855	10355.8556	2.832024481	 				
-10.36683141	13.44625677	10311.24247	2.827230032	 				
-10.26688633	13.40873499	10266.62935	2.822435582	 				
-10.16694124	13.37121321	10222.01623	2.817641132	 				
-10.06699616	13.33369143	10177.4031	2.812846683	 				
-9.967051071	13.29616965	10132.78998	2.808052233	 				
-9.867105986	13.25902806	10088.18785	2.803272032	 				
-9.767160901	13.22194318	10043.58735	2.798493955	 				
-9.667215815	13.18485829	9998.986858	2.793715879	 				
-9.56727073	13.1477734	9954.386363	2.788937802	 				
-9.467325645	13.11072149	9909.716102	2.784155829	 				
-9.36738056	13.07374375	9864.888881	2.779365089	 				
-9.267435475	13.03676602	9820.061659	2.774574349	 				
-9.16749039	12.99978829	9775.234438	2.769783609	 				
-9.067545305	12.96281056	9730.407216	2.764992869	 				
-8.96760022	12.92583623	9685.527521	2.76019804	 				
-8.867655135	12.88887798	9640.40027	2.755383921	 				
-8.767710049	12.85191973	9595.273018	2.750569802	 				
-8.667764964	12.81496148	9550.145767	2.745755683	 				
-8.567819879	12.77800323	9505.018515	2.740941564	 				
-8.467874794	12.74104334	9459.880771	2.736126298	 				
-8.367929709	12.70404612	9414.504144	2.731284903	 				
-8.267984624	12.6670489	9369.127516	2.726443509	 				
-8.168039539	12.63005169	9323.750889	2.721602114	 				
-8.068094454	12.59305447	9278.374262	2.71676072	 				
-7.968149368	12.55605726	9232.997635	2.711919325	 				
-7.868204283	12.51902461	9187.48992	2.707051359	 				
-7.768259198	12.48198843	9141.969122	2.702180741	 				
-7.668314113	12.44495225	9096.448325	2.697310122	 				
-7.568369028	12.40791607	9050.927527	2.692439504	 				
-7.468423943	12.37087989	9005.40673	2.687568886	 				
-7.368478858	12.3337208	8959.83469	2.682671418	 				
-7.268533773	12.29652633	8914.247895	2.677766218	 				
-7.168588688	12.25933185	8868.661101	2.672861018	 				
-7.068643602	12.22213738	8823.074306	2.667955819	 				
-6.968698517	12.18489341	8777.50038	2.663042179	 				
-6.868753432	12.14746758	8731.973738	2.658097528	 				
-6.768808347	12.11004175	8686.447096	2.653152876	 				
-6.668863262	12.07261592	8640.920454	2.648208225	 				
-6.568918177	12.03519009	8595.393811	2.643263573	 				
-6.468973092	11.99775003	8549.884868	2.638315761	 				
-6.369028007	11.96014886	8504.57643	2.633332144	 				
-6.269082921	11.92254769	8459.267991	2.628348528	 				
-6.169137836	11.88494652	8413.959552	2.623364911	 				
-6.069192751	11.84734534	8368.651114	2.618381295	 				
-5.969247666	11.80974417	8323.342675	2.613397678	 				
-5.869302581	11.77190282	8278.381569	2.608371569	 				
-5.769357496	11.73404838	8233.439401	2.603343143	 				
-5.669412411	11.69619393	8188.497233	2.598314716	 				
-5.569467326	11.65833949	8143.555065	2.59328629	 				
-5.469522241	11.62048504	8098.612897	2.588257864	 				
-5.369577155	11.58240023	8054.054809	2.583195875	 				
-5.26963207	11.54426329	8009.58363	2.578126293	 				
-5.169686985	11.50612635	7965.11245	2.57305671	 				
-5.0697419	11.46798941	7920.641271	2.567987127	 				
-4.969796815	11.42980565	7876.329898	2.562908734	 				
-4.86985173	11.39148362	7832.490438	2.557804326	 				
-4.769906645	11.3531616	7788.650978	2.552699918	 				
-4.66996156	11.31483958	7744.811518	2.54759551	 				
-4.570016474	11.27651755	7700.972057	2.542491103	 				
-4.470071389	11.23828916	7657.320334	2.537394654	 				
-4.370126304	11.20074644	7615.043368	2.532356486	 				
-4.270181219	11.16320371	7572.766403	2.527318319	 				
-4.170236134	11.12566099	7530.489437	2.522280151	 				
-4.070291049	11.08811826	7488.212471	2.517241984	 				
-3.970345964	11.05057554	7445.935505	2.512203816	 				
-3.870400879	11.01322517	7405.730224	2.507190655	 				
-3.770455794	10.97587727	7365.55152	2.502177815	 				
-3.670510708	10.93852937	7325.372817	2.497164975	 				
-3.570565623	10.90118147	7285.194113	2.492152135	 				
-3.470620538	10.86383357	7245.01541	2.487139294	 				
-3.370675453	10.82962332	7209.306968	2.482487551	 				
-3.270730368	10.79594728	7174.359611	2.477897286	 				
-3.170785283	10.76227123	7139.412253	2.473307021	 				
-3.070840198	10.72859519	7104.464896	2.468716756	 				
-2.970895113	10.69527762	7070.143477	2.464173916	 				
-2.870950027	10.66442159	7040.12017	2.459956719	 				
-2.771004942	10.63356557	7010.096864	2.455739522	 				
-2.671059857	10.60270954	6980.073557	2.451522326	 				
-2.571114772	10.57185351	6950.050251	2.447305129	 				
-2.471169687	10.54255624	6922.865895	2.443295301	 				
-2.371224602	10.51735701	6903.145275	2.439830654	 				
-2.271279517	10.49215778	6883.424654	2.436366007	 				
-2.171334432	10.46695855	6863.704034	2.43290136	 				
-2.071389347	10.44175932	6843.983413	2.429436713	 				
-1.971444261	10.41545857	6824.086086	2.42587902	 				
-1.871499176	10.38515679	6803.546909	2.421983356	 				
-1.771554091	10.35485501	6783.007732	2.418087691	 				
-1.671609006	10.32455323	6762.468555	2.414192027	 				
-1.571663921	10.29425145	6741.929378	2.410296363	 				
-1.471718836	10.26412707	6721.834034	2.406419638	 				
-1.371773751	10.23564736	6705.853303	2.402718495	 				
-1.271828666	10.20716765	6689.872571	2.399017351	 				
-1.17188358	10.17868795	6673.891839	2.395316208	 				
-1.071938495	10.15020824	6657.911107	2.391615065	 				
-0.97199341	10.12178302	6643.110183	2.387946977	 				
-0.872048325	10.09361546	6633.888132	2.384435192	 				
-0.77210324	10.0654479	6624.666081	2.380923407	 				
-0.672158155	10.03728034	6615.44403	2.377411622	 				
-0.57221307	10.00911278	6606.221979	2.373899838	 				
-0.472267985	9.980945218	6596.999928	2.370388053	 				
-0.3723229	9.950868107	6595.249707	2.366927593	 				
-0.272377814	9.920770078	6593.581336	2.363467696	 				
-0.172432729	9.890672048	6591.912965	2.360007798	 				
-0.072487644	9.860574019	6590.244594	2.356547901	 				
0.027457441	9.83047599	6588.576223	2.353088003	 				
0.127402526	9.799820959	6587.850374	2.349511821	 				
0.227347611	9.76902007	6587.371337	2.345905187	 				
0.327292696	9.73821918	6586.8923	2.342298553	 				
0.427237781	9.707418291	6586.413263	2.338691919	 				
0.527182867	9.676617402	6585.934226	2.335085286	 				
0.627127952	9.644466516	6585.158824	2.331279046	 				
0.727073037	9.611842973	6584.279661	2.32740292	 				
0.827018122	9.57921943	6583.400497	2.323526795	 				
0.926963207	9.546595888	6582.521334	2.319650669	 				
1.026908292	9.513972345	6581.64217	2.315774544	 				
1.126853377	9.481245858	6584.948077	2.31192162	 				
1.226798462	9.448504317	6588.866036	2.308072089	 				
1.326743548	9.415762775	6592.783994	2.304222558	 				
1.426688633	9.383021234	6596.701952	2.300373027	 				
1.526633718	9.350279692	6600.619911	2.296523496	 				
1.626578803	9.317075461	6604.734719	2.292593245	 				
1.726523888	9.283723111	6608.912545	2.288637154	 				
1.826468973	9.250370761	6613.09037	2.284681063	 				
1.926414058	9.217018411	6617.268195	2.280724972	 				
2.026359143	9.182901928	6619.288993	2.27664326	 				
2.126304228	9.145776128	6612.814967	2.272066827	 				
2.226249314	9.108650327	6606.340941	2.267490395	 				
2.326194399	9.071524527	6599.866916	2.262913962	 				
2.426139484	9.034398727	6593.39289	2.258337529	 				
2.526084569	8.997073901	6586.159686	2.25372254	 				
2.626029654	8.95709197	6568.791061	2.248592805	 				
2.725974739	8.91711004	6551.422437	2.24346307	 				
2.825919824	8.877128109	6534.053812	2.238333335	 				
2.925864909	8.837146179	6516.685188	2.233203599	 				
3.025809995	8.797164248	6499.316563	2.228073864	 				
3.12575508	8.756362324	6476.377639	2.222735613	 				
3.225700165	8.71550514	6453.063336	2.21738331	 				
3.32564525	8.674647957	6429.749032	2.212031007	 				
3.425590335	8.633790773	6406.434729	2.206678704	 				
3.52553542	8.59293359	6383.120426	2.201326401	 				
3.625480505	8.552108263	6355.913801	2.195891234	 				
3.72542559	8.511284604	6328.503295	2.190451727	 				
3.825370675	8.470460946	6301.09279	2.185012219	 				
3.925315761	8.429637287	6273.682284	2.179572712	 				
4.025260846	8.388813628	6246.271778	2.174133205	 				
4.125205931	8.347954375	6214.795894	2.168586701	 				
4.225151016	8.30708794	6182.499799	2.16301861	 				
4.325096101	8.266221505	6150.203704	2.15745052	 				
4.425041186	8.225355071	6117.907609	2.151882429	 				
4.524986271	8.184488636	6085.611514	2.146314338	 				
4.624931356	8.143901664	6050.723785	2.14070248	 				
4.724876442	8.103434864	6014.721636	2.135071802	 				
4.824821527	8.062968063	5978.719488	2.129441124	 				
4.924766612	8.022501262	5942.717339	2.123810446	 				
5.024711697	7.982247899	5906.782683	2.118198723	 				
5.124656782	7.943341401	5871.273928	2.112706614	 				
5.224601867	7.904434903	5835.765174	2.107214505	 				
5.324546952	7.865528405	5800.256419	2.101722396	 				
5.424492037	7.826621907	5764.747664	2.096230287	 				
5.524437122	7.787718544	5729.236006	2.090738332	 				
5.624382208	7.749601086	5692.996659	2.085285188	 				
5.724327293	7.711483628	5656.757311	2.079832044	 				
5.824272378	7.67336617	5620.517964	2.0743789	 				
5.924217463	7.635248712	5584.278616	2.068925756	 				
6.024162548	7.597131254	5548.039269	2.063472612	 				
6.124107633	7.559814887	5511.51309	2.058063596	 				
6.224052718	7.522617001	5474.944489	2.052661106	 				
6.323997803	7.485419116	5438.375888	2.047258616	 				
6.423942889	7.448221231	5401.807286	2.041856127	 				
6.523887974	7.411023346	5365.238685	2.036453637	 				
6.623833059	7.37485396	5330.025294	2.031156155	 				
6.723778144	7.339049072	5295.292185	2.025895887	 				
6.823723229	7.303244184	5260.559076	2.02063562	 				
6.923668314	7.267439295	5225.825967	2.015375352	 				
7.023613399	7.231895781	5191.472716	2.010143174	 				
7.123558484	7.197577405	5158.89997	2.005042663	 				
7.223503569	7.16325903	5126.327224	1.999942152	 				
7.323448655	7.128940654	5093.754478	1.99484164	 				
7.42339374	7.094622278	5061.181731	1.989741129	 				
7.523338825	7.060377142	5028.745492	1.984649249	 				
7.62328391	7.027761534	4999.346441	1.979749407	 				
7.723228995	6.995145927	4969.947389	1.974849565	 				
7.82317408	6.962530319	4940.548338	1.969949723	 				
7.923119165	6.929914711	4911.149286	1.965049881	 				
8.02306425	6.897299104	4881.750235	1.960150039	 				
8.123009336	6.865710226	4854.021615	1.955365461	 				
8.222954421	6.834222654	4826.457812	1.950592255	 				
8.322899506	6.802735081	4798.89401	1.945819049	 				
8.422844591	6.771247509	4771.330208	1.941045843	 				
8.522789676	6.739759936	4743.766405	1.936272637	 				
8.622734761	7.150807727	12249.42262	1.94682828	 				
8.722679846	7.688589354	21912.45192	1.961773817	 				
8.822624931	8.226370982	31575.48122	1.976719354	 				
8.922570016	8.76415261	41238.51051	1.991664892	 				
9.022515102	9.301934237	50901.53981	2.006610429	 				
9.122460187	9.763868812	65883.98027	2.022846505	 				
9.222405272	10.21626494	81535.384	2.039244877	 				
9.322350357	10.66866108	97186.78774	2.055643249	 				
9.422295442	11.12105721	112838.1915	2.072041621	 				
9.522240527	11.51541893	125608.2786	2.086919055	 				
9.622185612	11.66760305	126354.6316	2.095449614	 				
9.722130697	11.81978717	127100.9846	2.103980173	 				
9.822075783	11.97197129	127847.3376	2.112510733	 				
9.922020868	12.12415541	128593.6905	2.121041292	 				
10.02196595	12.27633953	129340.0435	2.129571851	 				
10.12191104	12.38064364	128867.7179	2.136074831	 				
10.22185612	12.48007375	128271.3353	2.142371411	 				
10.32180121	12.57950386	127674.9528	2.148667991	 				
10.42174629	12.67893397	127078.5702	2.154964571	 				
10.52169138	12.77836407	126482.1876	2.161261151	 				
10.62163646	12.85626941	125715.3718	2.166473949	 				
10.72158155	12.93063681	124920.5424	2.171508609	 				
10.82152663	13.0050042	124125.7131	2.17654327	 				
10.92147172	13.07937159	123330.8838	2.18157793	 				
11.0214168	13.15373899	122536.0545	2.18661259	 				
11.12136189	13.21195065	121699.0125	2.191031367	 				
11.22130697	13.26862516	120857.9542	2.195391544	 				
11.32125206	13.32529968	120016.8958	2.199751721	 				
11.42119714	13.38197419	119175.8375	2.204111899	 				
11.52114223	13.4386487	118334.7791	2.208472076	 				
11.62108731	13.49694985	117790.3158	2.212703035	 				
11.7210324	13.55570899	117329.3605	2.216897611	 				
11.82097748	13.61446813	116868.4052	2.221092188	 				
11.92092257	13.67322727	116407.4499	2.225286764	 				
12.02086766	13.7319864	115946.4946	2.22948134	 				
12.12081274	13.79709067	115746.2509	2.233645011	 				
12.22075783	13.86564949	115687.9496	2.237791855	 				
12.32070291	13.93420831	115629.6483	2.2419387	 				
12.420648	14.00276713	115571.347	2.246085544	 				
12.52059308	14.07173488	115531.1783	2.250223862	 				
12.62053817	14.14510587	115686.2588	2.254270372	 				
12.72048325	14.21847687	115841.3393	2.258316881	 				
12.82042834	14.29184786	115996.4198	2.262363391	 				
12.92037342	14.36521885	116151.5003	2.266409901	 				
13.02031851	14.43858984	116306.5808	2.27045641	 				
13.12026359	14.51411268	116578.7143	2.274389762	 				
13.22020868	14.58974364	116856.7292	2.278317429	 				
13.32015376	14.6653746	117134.7441	2.282245095	 				
13.42009885	14.74100556	117412.759	2.286172762	 				
13.52004393	14.81663652	117690.7739	2.290100428	 				
13.61998902	14.89320928	118027.0529	2.293951473	 				
13.7199341	14.96998971	118376.1788	2.297785624	 				
13.81987919	15.04677013	118725.3047	2.301619775	 				
13.91982427	15.12355056	119074.4306	2.305453925	 				
14.01976936	15.20033098	119423.5565	2.309288076	 				
14.11971444	15.27798246	119785.6396	2.313109687	 				
14.21965953	15.35603168	120153.6391	2.316925573	 				
14.31960461	15.4340809	120521.6387	2.320741459	 				
14.4195497	15.51213013	120889.6383	2.324557345	 				
14.51949478	15.60403903	122214.1641	2.328623149	 				
14.61943987	15.79384549	130295.0947	2.334454249	 				
14.71938495	15.98365194	138376.0252	2.340285348	 				
14.81933004	16.1734584	146456.9557	2.346116448	 				
14.91927512	16.36326486	154537.8862	2.351947547	 				
15.01922021	16.55307132	162618.8167	2.357778647	 				
15.11916529	16.81120501	166717.5738	2.366614295	 				
15.21911038	17.071657	170681.2182	2.375551885	 				
15.31905546	17.33210899	174644.8627	2.384489475	 				
15.41900055	17.59256098	178608.5071	2.393427066	 				
15.51894563	17.85301297	182572.1516	2.402364656	 				
15.61889072	18.07094456	184751.9578	2.411526462	 				
15.7188358	18.28846621	186914.5661	2.420690429	 				
15.81878089	18.50598786	189077.1744	2.429854397	 				
15.91872597	18.72350952	191239.7827	2.439018365	 				
16.01867106	18.94103117	193402.391	2.448182332	 				
16.11861614	19.11092399	194041.2628	2.456930163	 				
16.21856123	19.28051519	194670.4852	2.465675358	 				
16.31850632	19.4501064	195299.7075	2.474420553	 				
16.4184514	19.6196976	195928.9299	2.483165748	 				
16.51839649	19.78783614	196639.4901	2.491942735	 				
16.61834157	19.94912931	197733.338	2.50086954	 				
16.71828666	20.11042247	198827.1858	2.509796344	 				
16.81823174	20.27171564	199921.0337	2.518723148	 				
16.91817683	20.43300881	201014.8816	2.527649953	 				
17.01812191	20.5886721	201958.4065	2.536485245	 				
17.118067	20.71570139	202137.377	2.544855099	 				
17.21801208	20.84273068	202316.3475	2.553224953	 				
17.31795717	20.96975996	202495.318	2.561594807	 				
17.41790225	21.09678925	202674.2886	2.569964661	 				
17.51784734	21.2215998	202820.4356	2.578299412	 				
17.61779242	21.33226036	202757.2519	2.586410295	 				
17.71773751	21.44292092	202694.0682	2.594521177	 				
17.81768259	21.55358148	202630.8846	2.602632059	 				
17.91762768	21.66424204	202567.7009	2.610742942	 				
18.01757276	21.77432166	202502.2183	2.618840777	 				
18.11751785	21.87828741	202412.5417	2.626801301	 				
18.21746293	21.98225316	202322.865	2.634761826	 				
18.31740802	22.08621891	202233.1884	2.64272235	 				
18.4173531	22.19018466	202143.5118	2.650682875	 				
18.51729819	22.29416311	202055.0764	2.65864385	 				
18.61724327	22.39910643	202060.9567	2.666639065	 				
18.71718836	22.50404975	202066.8369	2.67463428	 				
18.81713344	22.60899307	202072.7172	2.682629494	 				
18.91707853	22.71393639	202078.5975	2.690624709	 				
19.01702361	22.81887971	202084.4778	2.698619924	 				
19.1169687	22.92793852	202196.2154	2.706727777	 				
19.21691378	23.03739847	202318.2708	2.714846609	 				
19.31685887	23.14685843	202440.3263	2.722965441	 				
19.41680395	23.25631838	202562.3817	2.731084274	 				
19.51674904	23.36577833	202684.4372	2.739203106	 				
19.61669412	23.45400184	201732.5593	2.746912039	 				
19.71663921	23.5363181	200481.9495	2.754506953	 				
19.81658429	23.61863436	199231.3397	2.762101867	 				
19.91652938	23.70095061	197980.7299	2.769696781	 				
20.01647446	23.78326687	196730.1201	2.777291695	 				
20.11641955	23.92350979	203186.1478	2.785958045	 				
20.21636463	24.06612091	209957.2434	2.794668199	 				
20.31630972	24.20873203	216728.339	2.803378353	 				
20.41625481	24.35134315	223499.4346	2.812088506	 				
20.51619989	24.49395427	230270.5303	2.82079866	 				
20.61614498	24.71637866	233512.5339	2.830684608	 				
20.71609006	24.94472191	236492.8241	2.840657753	 				
20.81603515	25.17306516	239473.1143	2.850630897	 				
20.91598023	25.40140841	242453.4045	2.860604042	 				
21.01592532	25.62975166	245433.6947	2.870577186	 				
21.1158704	25.83126333	247250.0866	2.880809377	 				
21.21581549	26.02530096	248742.27	2.891113726	 				
21.31576057	26.21933859	250234.4533	2.901418075	 				
21.41570566	26.41337621	251726.6367	2.911722424	 				
21.51565074	26.60576746	253167.1063	2.922068979	 				
21.61559583	26.78757178	254275.0337	2.932686938	 				
21.71554091	26.9693761	255382.9611	2.943304897	 				
21.815486	27.15118042	256490.8884	2.953922856	 				
21.91543108	27.33298474	257598.8158	2.964540815	 				
22.01537617	27.51478905	258706.7431	2.975158774	 				
22.11532125	27.68713936	259508.144	2.985964709	 				
22.21526634	27.85903107	260294.6759	2.996779762	 				
22.31521142	28.03092278	261081.2078	3.007594816	 				
22.41515651	28.20281449	261867.7396	3.01840987	 				
22.51510159	28.3747062	262654.2715	3.029224923	 				
22.61504668	28.54305174	263334.5064	3.040128587	 				
22.71499176	28.71021446	263979.286	3.051061806	 				
22.81493685	28.87737718	264624.0656	3.061995025	 				
22.91488193	29.04453991	265268.8452	3.072928245	 				
23.01482702	29.21174849	265913.8959	3.083867764	 				
23.1147721	29.38002203	266565.2405	3.09495355	 				
23.21471719	29.54829556	267216.5851	3.106039337	 				
23.31466227	29.71656909	267867.9297	3.117125123	 				
23.41460736	29.88484262	268519.2743	3.128210909	 				
23.51455244	30.05311615	269170.6189	3.139296696	 				
23.61449753	30.225664	269895.2442	3.150558691	 				
23.71444261	30.39940757	270640.3696	3.161869979	 				
23.8143877	30.57315115	271385.495	3.173181268	 				
23.91433278	30.74689473	272130.6203	3.184492557	 				
24.01427787	30.92080471	272878.3691	3.195808948	 				
24.11422295	31.10295693	273756.0594	3.207378075	 				
24.21416804	31.28510915	274633.7498	3.218947203	 				
24.31411312	31.46726137	275511.4401	3.23051633	 				
24.41405821	31.64941359	276389.1305	3.242085458	 				
24.51400329	31.83156581	277266.8208	3.253654585	 				
24.61394838	32.02021803	278244.977	3.265361398	 				
24.71389347	32.21168435	279266.6287	3.277127821	 				
24.81383855	32.40315066	280288.2803	3.288894244	 				
24.91378364	32.59461698	281309.932	3.300660666	 				
25.01372872	32.7860833	282331.5836	3.312427089	 				
25.11367381	32.98603459	283478.8502	3.324298652	 				
25.21361889	33.18716247	284643.5353	3.336184794	 				
25.31356398	33.38829035	285808.2204	3.348070936	 				
25.41350906	33.58941823	286972.9056	3.359957078	 				
25.51345415	33.78868255	288179.0277	3.371845905	 				
25.61339923	33.92882624	290699.7127	3.383819919	 				
25.71334432	34.06896994	293220.3977	3.395793934	 				
25.8132894	34.20911364	295741.0828	3.407767948	 				
25.91323449	34.34925734	298261.7678	3.419741963	 				
26.01317957	34.48940104	300782.4528	3.431715977	 				
26.11312466	34.76115397	305430.5834	3.443382823	 				
26.21306974	35.07184878	310708.2041	3.45495878	 				
26.31301483	35.38254359	315985.8249	3.466534737	 				
26.41295991	35.6932384	321263.4456	3.478110695	 				
26.512905	36.00393322	326541.0664	3.489686652	 				
26.61285008	36.2498097	328525.1311	3.50110052	 				
26.71279517	36.49065796	330253.7013	3.512501814	 				
26.81274025	36.73150621	331982.2715	3.523903109	 				
26.91268534	36.97235447	333710.8416	3.535304403	 				
27.01263042	37.21329507	335441.8639	3.546718079	 				
27.11257551	37.45718879	337251.3059	3.558527734	 				
27.21252059	37.7010825	339060.7479	3.570337388	 				
27.31246568	37.94497621	340870.1899	3.582147043	 				
27.41241076	38.18886993	342679.6319	3.593956698	 				
27.51235585	38.43373451	344516.6602	3.605801777	 				
27.61230093	38.6856107	346552.916	3.617902695	 				
27.71224602	38.93748689	348589.1718	3.630003612	 				
27.8121911	39.18936309	350625.4277	3.642104529	 				
27.91213619	39.44123928	352661.6835	3.654205446	 				
28.01208127	39.69311547	354697.9394	3.666306364	 				
28.11202636	39.94804808	356789.0162	3.678467854	 				
28.21197144	40.20474809	358911.7935	3.690664372	 				
28.31191653	40.46144809	361034.5708	3.70286089	 				
28.41186161	40.71814809	363157.3481	3.715057408	 				
28.5118067	40.97484809	365280.1254	3.727253926	 				
28.61175178	41.23412294	367433.2116	3.739482498	 				
28.71169687	41.49471901	369601.8502	3.751727519	 				
28.81164195	41.75531509	371770.4888	3.763972539	 				
28.91158704	42.01591116	373939.1274	3.776217559	 				
29.01153213	42.27650724	376107.766	3.788462579	 				
29.11147721	42.53937485	378287.3155	3.800774113	 				
29.2114223	42.80344885	380472.6598	3.81312097	 				
29.31136738	43.06752284	382658.004	3.825467828	 				
29.41131247	43.33159684	384843.3482	3.837814685	 				
29.51125755	43.59567083	387028.6924	3.850161543	 				
29.61120264	43.86141665	389239.0456	3.862521214	 				
29.71114772	44.12822522	391465.2969	3.87488903	 				
29.81109281	44.39503379	393691.5481	3.887256846	 				
29.91103789	44.66184236	395917.7994	3.899624662	 				
30.01098298	44.92885982	398141.8464	3.911996049	 				
30.11092806	45.19769858	400346.673	3.924398566	 				
30.21087315	45.46653733	402551.4995	3.936801082	 				
30.31081823	45.73537609	404756.3261	3.949203599	 				
30.41076332	46.00421485	406961.1527	3.961606116	 				
30.5107084	46.27305361	409165.9793	3.974008633	 				
30.61065349	46.54275055	411287.5738	3.986426216	 				
30.71059857	46.81244828	413409.092	3.998843813	 				
30.81054366	47.08214601	415530.6101	4.01126141	 				
30.91048874	47.35184374	417652.1283	4.023679007	 				
31.01043383	47.62154147	419773.6465	4.036096604	 				
31.11037891	47.72960685	416284.9375	4.050165203	 				
31.210324	47.8133635	411952.4773	4.064482106	 				
31.31026908	47.89712015	407620.0171	4.078799008	 				
31.41021417	47.98087681	403287.5569	4.09311591	 				
31.51015925	48.06523478	398981.0716	4.107428725	 				
31.61010434	48.52637188	410950.1142	4.119180363	 				
31.71004942	48.98750899	422919.1569	4.130932002	 				
31.80999451	49.44864609	434888.1995	4.14268364	 				
31.90993959	49.9097832	446857.2422	4.154435278	 				
32.00988468	50.3709203	458826.2848	4.166186917	 				
32.10982976	50.68952728	462947.385	4.177371274	 				
32.20977485	50.96029647	464434.4586	4.188365233	 				
32.30971993	51.23106567	465921.5321	4.199359193	 				
32.40966502	51.50183486	467408.6057	4.210353152	 				
32.5096101	51.77260405	468895.6792	4.221347111	 				
32.60955519	52.04166164	470450.0808	4.232711402	 				
32.70950027	52.30969619	472044.7251	4.244297043	 				
32.80944536	52.57773074	473639.3693	4.255882685	 				
32.90939044	52.84576528	475234.0136	4.267468326	 				
33.00933553	53.11400221	476838.3845	4.279073797	 				
33.10928062	53.38495318	478573.1957	4.290945199	 				
33.2092257	53.65590415	480308.0069	4.302816602	 				
33.30917079	53.92685512	482042.8182	4.314688004	 				
33.40911587	54.19780609	483777.6294	4.326559407	 				
33.50906096	54.46875706	485512.4406	4.338430809	 				
33.60900604	54.73258715	487181.8854	4.35023021	 				
33.70895113	54.99595121	488847.0524	4.362024899	 				
33.80889621	55.25931528	490512.2193	4.373819588	 				
33.9088413	55.52267934	492177.3863	4.385614277	 				
34.00878638	55.78604341	493842.5532	4.397408966	 				
34.10873147	56.03761817	495353.5644	4.408999579	 				
34.20867655	56.2863509	496827.4135	4.420540996	 				
34.30862164	56.53508363	498301.2625	4.432082413	 				
34.40856672	56.78381636	499775.1116	4.44362383	 				
34.50851181	57.03254909	501248.9607	4.455165246	 				
34.60845689	57.26692582	502522.219	4.466353991	 				
34.70840198	57.49432524	503697.9862	4.477371329	 				
34.80834706	57.72172466	504873.7534	4.488388667	 				
34.90829215	57.94912408	506049.5207	4.499406006	 				
35.00823723	58.1765235	507225.2879	4.510423344	 				
35.10818232	58.39305412	508251.8409	4.52118182	 				
35.2081274	58.60033058	509151.3466	4.531719889	 				
35.30807249	58.80760704	510050.8524	4.542257959	 				
